placename	longitude	latitude	file 	query
Agabu	34.75619	-14.59657	197_pdf.txt	Agabu
Agabu	34.75619	-14.59657	46_pdf.txt	Agabu
Antonio	33.23333	-13.85	197_pdf.txt	Antonio
Antonio	33.23333	-13.85	248_pdf.txt	Antonio
Antonio	33.23333	-13.85	46_pdf.txt	Antonio
Balaka	34.95575	-14.97928	126_pdf.txt	Balaka
Balaka	34.95575	-14.97928	139_pdf.txt	Balaka
Balaka	34.95575	-14.97928	144_pdf.txt	Balaka
Balaka	34.95575	-14.97928	149_pdf.txt	Balaka
Balaka	34.95575	-14.97928	169_pdf.txt	Balaka
Balaka	34.95575	-14.97928	200_pdf.txt	Balaka
Balaka	34.95575	-14.97928	202_pdf.txt	Balaka
Balaka	34.95575	-14.97928	215_pdf.txt	Balaka
Balaka	34.95575	-14.97928	216_pdf.txt	Balaka
Balaka	34.95575	-14.97928	235_pdf.txt	Balaka
Balaka	34.95575	-14.97928	236_pdf.txt	Balaka
Balaka	34.95575	-14.97928	238_pdf.txt	Balaka
Balaka	34.95575	-14.97928	245_pdf.txt	Balaka
Balaka	34.95575	-14.97928	246_pdf.txt	Balaka
Balaka	34.95575	-14.97928	247_pdf.txt	Balaka
Balaka	34.95575	-14.97928	2_pdf.txt	Balaka
Balaka	34.95575	-14.97928	37_pdf.txt	Balaka
Balaka	34.95575	-14.97928	39_pdf.txt	Balaka
Balaka	34.95575	-14.97928	3_pdf.txt	Balaka
Balaka	34.95575	-14.97928	41_pdf.txt	Balaka
Balaka	34.95575	-14.97928	42_pdf.txt	Balaka
Balaka	34.95575	-14.97928	52_pdf.txt	Balaka
Balaka	34.95575	-14.97928	60_pdf.txt	Balaka
Balaka	34.95575	-14.97928	88_pdf.txt	Balaka
Balaka	34.95575	-14.97928	89_pdf.txt	Balaka
Balaka	34.95575	-14.97928	93_pdf.txt	Balaka
Balaka	34.95575	-14.97928	FAO_mapping.csv	Balaka
Balaka	34.95575	-14.97928	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Balaka
Bana	34.12119	-12.405	31_pdf.txt	Bana
Banda	33.26667	-13.85	168_pdf.txt	Banda
Banda	33.26667	-13.85	192_pdf.txt	Banda
Banda	33.26667	-13.85	193_pdf.txt	Banda
Banda	33.26667	-13.85	206_pdf.txt	Banda
Banda	33.26667	-13.85	30_pdf.txt	Banda
Banda	33.26667	-13.85	36_pdf.txt	Banda
Banda	33.26667	-13.85	53_pdf.txt	Banda
Banda	33.26667	-13.85	84_pdf.txt	Banda
Bangula	35.12483	-16.58194	2_pdf.txt	Bangula
Bangula	35.12483	-16.58194	41_pdf.txt	Bangula
Bangula	35.12483	-16.58194	43_pdf.txt	Bangula
Banja	34	-13.21667	215_pdf.txt	Banja
Banja	34	-13.21667	21_pdf.txt	Banja
Banja	34	-13.21667	238_pdf.txt	Banja
Banja	34	-13.21667	245_pdf.txt	Banja
Banja	34	-13.21667	247_pdf.txt	Banja
Banja	34	-13.21667	248_pdf.txt	Banja
Banja	34	-13.21667	48_pdf.txt	Banja
Banja	34	-13.21667	49_pdf.txt	Banja
Banja	34	-13.21667	52_pdf.txt	Banja
Banja	34	-13.21667	Malawi_DFID_Assignments.csv	Banja
Banja	34	-13.21667	Malawi_DFID_Assignments-Hanna_Murphy-Pack_s_conflicted_copy_2012-04-01-.csv	Banja
Banja	34	-13.21667	Tracking_Sheet.csv	Banja
Banja	34	-13.21667	Tracking_Sheet-Justin_Baker_s_conflicted_copy_2012-03-01-.csv	Banja
Ben	33.73904	-14.37774	13_pdf.txt	Ben
Bilila	33.63333	-15.15	215_pdf.txt	Bilila
Bilila	33.63333	-15.15	52_pdf.txt	Bilila
Biwi	33.96667	-14.18333	IGPWP_Forestry_Project_sites0.csv	Biwi
Biwi	33.96667	-14.18333	IGPWP_Forestry_Project_sites1.csv	Biwi
Biwi	33.96667	-14.18333	IGPWP_Forestry_Project_sites.csv	Biwi
Blantyre	35.00854	-15.78499	100_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	104_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	105_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	110_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	111_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	114_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	117_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	128_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	138_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	139_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	13_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	143_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	144_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	147_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	149_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	150_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	152_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	158_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	15_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	162_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	163_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	166_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	170_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	17_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	18_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	192_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	193_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	195_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	197_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	199_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	1_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	200_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	201_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	202_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	206_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	207_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	208_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	209_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	211_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	215_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	221_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	222_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	235_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	236_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	237_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	238_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	239_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	240_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	241_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	245_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	246_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	247_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	255_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	25_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	29_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	30_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	35_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	37_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	39_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	3_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	42_jpg.txt	Blantyre
Blantyre	35.00854	-15.78499	42_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	45_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	46_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	52_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	53_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	54_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	55_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	58_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	59_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	5_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	64_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	67_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	86_jpg.txt	Blantyre
Blantyre	35.00854	-15.78499	86_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	88_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	89_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	90_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	93_pdf.txt	Blantyre
Blantyre	35.00854	-15.78499	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Blantyre
Bonga	34.53033	-14.60808	197_pdf.txt	Bonga
Bonga	34.53033	-14.60808	30_pdf.txt	Bonga
Bonga	34.53033	-14.60808	46_pdf.txt	Bonga
Bowa	33.75	-13.78333	IGPWP_Forestry_Project_sites0.csv	Bowa
Bowa	33.75	-13.78333	IGPWP_Forestry_Project_sites1.csv	Bowa
Bowa	33.75	-13.78333	IGPWP_Forestry_Project_sites.csv	Bowa
Bula	34.7712	-14.86491	215_pdf.txt	Bula
Bula	34.7712	-14.86491	52_pdf.txt	Bula
Bula	34.7712	-14.86491	IGPWP_Forestry_Project_sites0.csv	Bula
Bula	34.7712	-14.86491	IGPWP_Forestry_Project_sites1.csv	Bula
Bula	34.7712	-14.86491	IGPWP_Forestry_Project_sites.csv	Bula
Bvumbwe	35.06667	-15.91667	105_pdf.txt	Bvumbwe
Bvumbwe	35.06667	-15.91667	110_pdf.txt	Bvumbwe
Bvumbwe	35.06667	-15.91667	138_pdf.txt	Bvumbwe
Bvumbwe	35.06667	-15.91667	162_pdf.txt	Bvumbwe
Bvumbwe	35.06667	-15.91667	253_pdf.txt	Bvumbwe
Bvumbwe	35.06667	-15.91667	37_pdf.txt	Bvumbwe
Bvumbwe	35.06667	-15.91667	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Bvumbwe
Bvumbwe	35.06667	-15.91667	IGPWP_Roads_project_sites0.csv	Bvumbwe
Bvumbwe	35.06667	-15.91667	IGPWP_Roads_project_sites1.csv	Bvumbwe
Bvumbwe	35.06667	-15.91667	IGPWP_Roads_project_sites.csv	Bvumbwe
Bwaila	35.31667	-15.4	29_pdf.txt	Bwaila
Bwengu	33.92209	-11.05462	208_pdf.txt	Bwengu
Bwengu	33.92209	-11.05462	55_pdf.txt	Bwengu
Chadza	33.36667	-14.1	242_pdf.txt	Chadza
Chadza	33.36667	-14.1	244_pdf.txt	Chadza
Chadza	33.36667	-14.1	IGPWP_Forestry_Project_sites0.csv	Chadza
Chadza	33.36667	-14.1	IGPWP_Forestry_Project_sites1.csv	Chadza
Chadza	33.36667	-14.1	IGPWP_Forestry_Project_sites.csv	Chadza
Chafumbwa	33.93973	-14.37353	144_pdf.txt	Chafumbwa
Chafumbwa	33.93973	-14.37353	88_pdf.txt	Chafumbwa
Chakhaza	33.73333	-13.65	IGPWP_Forestry_Project_sites0.csv	Chakhaza
Chakhaza	33.73333	-13.65	IGPWP_Forestry_Project_sites1.csv	Chakhaza
Chakhaza	33.73333	-13.65	IGPWP_Forestry_Project_sites.csv	Chakhaza
Chalunda	34.46667	-13.81667	IGPWP_Forestry_Project_sites0.csv	Chalunda
Chalunda	34.46667	-13.81667	IGPWP_Forestry_Project_sites1.csv	Chalunda
Chalunda	34.46667	-13.81667	IGPWP_Forestry_Project_sites.csv	Chalunda
Chamba	34.91784	-15.90549	28_pdf.txt	Chamba
Chamba	34.91784	-15.90549	42_pdf.txt	Chamba
Chanasa	35.55261	-15.8352	30_pdf.txt	Chanasa
Chanika	34.2	-12.96667	IGPWP_Forestry_Project_sites0.csv	Chanika
Chanika	34.2	-12.96667	IGPWP_Forestry_Project_sites1.csv	Chanika
Chanika	34.2	-12.96667	IGPWP_Forestry_Project_sites.csv	Chanika
Chanyama	33.40428	-11.6443	215_pdf.txt	Chanyama
Chanyama	33.40428	-11.6443	52_pdf.txt	Chanyama
Chapananga	34.77769	-16.05278	149_pdf.txt	Chapananga
Chapananga	34.77769	-16.05278	93_pdf.txt	Chapananga
Chaseta	34.37319	-13.97677	215_pdf.txt	Chaseta
Chaseta	34.37319	-13.97677	52_pdf.txt	Chaseta
Chelinda	33.8083	-10.58173	12_pdf.txt	Chelinda
Chembe	34.84911	-14.01993	IGPWP_Forestry_Project_sites0.csv	Chembe
Chembe	34.84911	-14.01993	IGPWP_Forestry_Project_sites1.csv	Chembe
Chembe	34.84911	-14.01993	IGPWP_Forestry_Project_sites.csv	Chembe
Chia	34.1891	-12.52475	247_pdf.txt	Chia
Chia	34.1891	-12.52475	32_pdf.txt	Chia
Chibako	34.05	-12.01667	206_pdf.txt	Chibako
Chibako	34.05	-12.01667	53_pdf.txt	Chibako
Chichiri	35.04749	-15.80251	111_pdf.txt	Chichiri
Chichiri	35.04749	-15.80251	166_pdf.txt	Chichiri
Chichiri	35.04749	-15.80251	208_pdf.txt	Chichiri
Chichiri	35.04749	-15.80251	55_pdf.txt	Chichiri
Chichiri	35.04749	-15.80251	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Chichiri
Chigumula	35.05539	-15.91599	IGPWP_Roads_project_sites0.csv	Chigumula
Chigumula	35.05539	-15.91599	IGPWP_Roads_project_sites1.csv	Chigumula
Chigumula	35.05539	-15.91599	IGPWP_Roads_project_sites.csv	Chigumula
Chijere	34.15935	-11.88619	192_pdf.txt	Chijere
Chijere	34.15935	-11.88619	193_pdf.txt	Chijere
Chikombe	34.21667	-12.83333	IGPWP_Roads_project_sites0.csv	Chikombe
Chikombe	34.21667	-12.83333	IGPWP_Roads_project_sites1.csv	Chikombe
Chikombe	34.21667	-12.83333	IGPWP_Roads_project_sites.csv	Chikombe
Chikonde	33.73333	-13.75	206_pdf.txt	Chikonde
Chikonde	33.73333	-13.75	53_pdf.txt	Chikonde
Chikonde	33.73333	-13.75	IGPWP_Roads_project_sites0.csv	Chikonde
Chikonde	33.73333	-13.75	IGPWP_Roads_project_sites1.csv	Chikonde
Chikonde	33.73333	-13.75	IGPWP_Roads_project_sites.csv	Chikonde
Chikoti	33.19356	-13.52998	IGPWP_Forestry_Project_sites0.csv	Chikoti
Chikoti	33.19356	-13.52998	IGPWP_Forestry_Project_sites1.csv	Chikoti
Chikoti	33.19356	-13.52998	IGPWP_Forestry_Project_sites.csv	Chikoti
Chikuli	34.66502	-14.71717	IGPWP_Roads_project_sites0.csv	Chikuli
Chikuli	34.66502	-14.71717	IGPWP_Roads_project_sites1.csv	Chikuli
Chikuli	34.66502	-14.71717	IGPWP_Roads_project_sites.csv	Chikuli
Chikumba	35.81667	-14.76667	215_pdf.txt	Chikumba
Chikumba	35.81667	-14.76667	52_pdf.txt	Chikumba
Chikuni	33.88333	-12.11667	30_pdf.txt	Chikuni
Chikuta	33.13333	-13.88333	IGPWP_Forestry_Project_sites0.csv	Chikuta
Chikuta	33.13333	-13.88333	IGPWP_Forestry_Project_sites1.csv	Chikuta
Chikuta	33.13333	-13.88333	IGPWP_Forestry_Project_sites.csv	Chikuta
Chikwawa	34.51667	-16	126_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	130_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	139_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	149_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	169_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	176_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	185_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	18_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	199_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	200_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	201_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	202_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	209_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	215_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	222_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	235_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	236_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	242_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	244_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	246_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	247_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	253_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	36_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	3_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	42_jpg.txt	Chikwawa
Chikwawa	34.51667	-16	42_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	52_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	58_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	67_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	80_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	86_jpg.txt	Chikwawa
Chikwawa	34.51667	-16	89_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	93_pdf.txt	Chikwawa
Chikwawa	34.51667	-16	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Chikwawa
Chikwawa	34.51667	-16	IGPWP_Roads_project_sites0.csv	Chikwawa
Chikwawa	34.51667	-16	IGPWP_Roads_project_sites1.csv	Chikwawa
Chikwawa	34.51667	-16	IGPWP_Roads_project_sites.csv	Chikwawa
Chikweo	35.66906	-14.76481	28_pdf.txt	Chikweo
Chikweo	35.66906	-14.76481	42_pdf.txt	Chikweo
Chikwina	34.17239	-11.39792	215_pdf.txt	Chikwina
Chikwina	34.17239	-11.39792	247_pdf.txt	Chikwina
Chikwina	34.17239	-11.39792	52_pdf.txt	Chikwina
Chilala	35.52478	-14.89284	IGPWP_Roads_project_sites0.csv	Chilala
Chilala	35.52478	-14.89284	IGPWP_Roads_project_sites1.csv	Chilala
Chilala	35.52478	-14.89284	IGPWP_Roads_project_sites.csv	Chilala
Chilambe	35.43333	-15.28333	12_pdf.txt	Chilambe
Chilambe	35.43333	-15.28333	192_pdf.txt	Chilambe
Chilambe	35.43333	-15.28333	193_pdf.txt	Chilambe
Chilanga	35.18879	-14.99784	2_pdf.txt	Chilanga
Chilanga	35.18879	-14.99784	41_pdf.txt	Chilanga
Chilawo	33.66191	-12.34334	IGPWP_Forestry_Project_sites0.csv	Chilawo
Chilawo	33.66191	-12.34334	IGPWP_Forestry_Project_sites1.csv	Chilawo
Chilawo	33.66191	-12.34334	IGPWP_Forestry_Project_sites.csv	Chilawo
Chileka	34.43481	-15.97734	208_pdf.txt	Chileka
Chileka	34.43481	-15.97734	215_pdf.txt	Chileka
Chileka	34.43481	-15.97734	52_pdf.txt	Chileka
Chileka	34.43481	-15.97734	55_pdf.txt	Chileka
Chileka	34.43481	-15.97734	IGPWP_Roads_project_sites0.csv	Chileka
Chileka	34.43481	-15.97734	IGPWP_Roads_project_sites1.csv	Chileka
Chileka	34.43481	-15.97734	IGPWP_Roads_project_sites.csv	Chileka
Chilemba	35.53356	-15.96198	IGPWP_Forestry_Project_sites0.csv	Chilemba
Chilemba	35.53356	-15.96198	IGPWP_Forestry_Project_sites1.csv	Chilemba
Chilemba	35.53356	-15.96198	IGPWP_Forestry_Project_sites.csv	Chilemba
Chilembwe	33.93333	-14.21667	208_pdf.txt	Chilembwe
Chilembwe	33.93333	-14.21667	55_pdf.txt	Chilembwe
Chilikumwendo	33.95	-14.21667	242_pdf.txt	Chilikumwendo
Chilikumwendo	33.95	-14.21667	244_pdf.txt	Chilikumwendo
Chilima	33.98333	-14.06667	30_pdf.txt	Chilima
Chimaliro	35.23333	-15.63333	215_pdf.txt	Chimaliro
Chimaliro	35.23333	-15.63333	30_pdf.txt	Chimaliro
Chimaliro	35.23333	-15.63333	52_pdf.txt	Chimaliro
Chimbadzo	33	-13.81667	IGPWP_Forestry_Project_sites0.csv	Chimbadzo
Chimbadzo	33	-13.81667	IGPWP_Forestry_Project_sites1.csv	Chimbadzo
Chimbadzo	33	-13.81667	IGPWP_Forestry_Project_sites.csv	Chimbadzo
Chimembe	34.96667	-15.91667	IGPWP_Roads_project_sites0.csv	Chimembe
Chimembe	34.96667	-15.91667	IGPWP_Roads_project_sites1.csv	Chimembe
Chimembe	34.96667	-15.91667	IGPWP_Roads_project_sites.csv	Chimembe
Chimkoka	33.65	-13.31667	215_pdf.txt	Chimkoka
Chimkoka	33.65	-13.31667	52_pdf.txt	Chimkoka
Chimombo	35.23333	-17.01667	197_pdf.txt	Chimombo
Chimombo	35.23333	-17.01667	46_pdf.txt	Chimombo
Chimombo	35.23333	-17.01667	IGPWP_Forestry_Project_sites0.csv	Chimombo
Chimombo	35.23333	-17.01667	IGPWP_Forestry_Project_sites1.csv	Chimombo
Chimombo	35.23333	-17.01667	IGPWP_Forestry_Project_sites.csv	Chimombo
Chimutu	33.81667	-14.06667	36_pdf.txt	Chimutu
Chimutu	33.81667	-14.06667	IGPWP_Forestry_Project_sites0.csv	Chimutu
Chimutu	33.81667	-14.06667	IGPWP_Forestry_Project_sites1.csv	Chimutu
Chimutu	33.81667	-14.06667	IGPWP_Forestry_Project_sites.csv	Chimutu
Chintheche	34.21667	-11.78333	215_pdf.txt	Chintheche
Chintheche	34.21667	-11.78333	52_pdf.txt	Chintheche
Chinyamunyamu	33.43333	-13.06667	101_pdf.txt	Chinyamunyamu
Chinyamunyamu	33.43333	-13.06667	164_pdf.txt	Chinyamunyamu
Chinzama	35.66217	-15.90818	215_pdf.txt	Chinzama
Chinzama	35.66217	-15.90818	30_pdf.txt	Chinzama
Chinzama	35.66217	-15.90818	52_pdf.txt	Chinzama
Chinzama	35.66217	-15.90818	IGPWP_Roads_project_sites0.csv	Chinzama
Chinzama	35.66217	-15.90818	IGPWP_Roads_project_sites1.csv	Chinzama
Chinzama	35.66217	-15.90818	IGPWP_Roads_project_sites.csv	Chinzama
Chipeni	33.85	-14.21667	30_pdf.txt	Chipeni
Chipoka	33.45	-14.11667	32_pdf.txt	Chipoka
Chipolonga	35.68333	-14.85	42_pdf.txt	Chipolonga
Chiradzulu	35.14071	-15.67461	215_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	216_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	236_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	239_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	241_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	246_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	247_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	29_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	2_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	37_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	41_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	42_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	52_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	5_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	60_pdf.txt	Chiradzulu
Chiradzulu	35.14071	-15.67461	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Chiradzulu
Chiradzulu	35.14071	-15.67461	IGPWP_Roads_project_sites0.csv	Chiradzulu
Chiradzulu	35.14071	-15.67461	IGPWP_Roads_project_sites1.csv	Chiradzulu
Chiradzulu	35.14071	-15.67461	IGPWP_Roads_project_sites.csv	Chiradzulu
Chiripa	33.71667	-12.91667	215_pdf.txt	Chiripa
Chiripa	33.71667	-12.91667	52_pdf.txt	Chiripa
Chiromo	35.15566	-16.54675	18_pdf.txt	Chiromo
Chiromo	35.15566	-16.54675	208_pdf.txt	Chiromo
Chiromo	35.15566	-16.54675	55_pdf.txt	Chiromo
Chirwa	33.51388	-12.64344	192_pdf.txt	Chirwa
Chirwa	33.51388	-12.64344	193_pdf.txt	Chirwa
Chirwa	33.51388	-12.64344	197_pdf.txt	Chirwa
Chirwa	33.51388	-12.64344	208_pdf.txt	Chirwa
Chirwa	33.51388	-12.64344	46_pdf.txt	Chirwa
Chirwa	33.51388	-12.64344	48_pdf.txt	Chirwa
Chirwa	33.51388	-12.64344	49_pdf.txt	Chirwa
Chirwa	33.51388	-12.64344	55_pdf.txt	Chirwa
Chisamba	34.4	-13.78333	IGPWP_Forestry_Project_sites0.csv	Chisamba
Chisamba	34.4	-13.78333	IGPWP_Forestry_Project_sites1.csv	Chisamba
Chisamba	34.4	-13.78333	IGPWP_Forestry_Project_sites.csv	Chisamba
Chisitu	33.33062	-14.12802	IGPWP_Roads_project_sites0.csv	Chisitu
Chisitu	33.33062	-14.12802	IGPWP_Roads_project_sites1.csv	Chisitu
Chisitu	33.33062	-14.12802	IGPWP_Roads_project_sites.csv	Chisitu
Chisoka	35.25819	-15.93771	IGPWP_Roads_project_sites0.csv	Chisoka
Chisoka	35.25819	-15.93771	IGPWP_Roads_project_sites1.csv	Chisoka
Chisoka	35.25819	-15.93771	IGPWP_Roads_project_sites.csv	Chisoka
Chisuwi	35.45675	-14.97038	28_pdf.txt	Chisuwi
Chisuwi	35.45675	-14.97038	42_pdf.txt	Chisuwi
Chitala	34.27009	-13.67381	148_pdf.txt	Chitala
Chitala	34.27009	-13.67381	91_pdf.txt	Chitala
Chitala	34.27009	-13.67381	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Chitala
Chitedze	33.66607	-14.21697	115_pdf.txt	Chitedze
Chitedze	33.66607	-14.21697	148_pdf.txt	Chitedze
Chitedze	33.66607	-14.21697	171_pdf.txt	Chitedze
Chitedze	33.66607	-14.21697	253_pdf.txt	Chitedze
Chitedze	33.66607	-14.21697	91_pdf.txt	Chitedze
Chitedze	33.66607	-14.21697	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Chitedze
Chitipa	33.26667	-9.7	105_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	109_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	139_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	162_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	189_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	215_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	216_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	235_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	236_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	238_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	242_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	244_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	245_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	246_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	247_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	251_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	25_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	35_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	36_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	3_pdf.txt	Chitipa
Chitipa	33.26667	-9.7	42_jpg.txt	Chitipa
Chitipa	33.26667	-9.7	42_pdf.txt	Chitipa
