"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
45525,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1561,"n.a. (1331)","","","Unknown","Unknown"
45526,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1562,"n.a. (1420)","","","Unknown","Unknown"
45527,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1563,"n.a. (1436)","","","Unknown","Unknown"
45528,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1564,"n.a. (1439)","","","Unknown","Unknown"
45529,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1565,"n.a. (1454)","","","Unknown","Unknown"
45530,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1566,"n.a. (1457)","","","Unknown","Unknown"
45531,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1567,"n.a. (1463)","","","Unknown","Unknown"
45532,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1568,"n.a. (1482)","","","Unknown","Unknown"
45533,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1569,"n.a. (1487)","","","Unknown","Unknown"
45534,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1570,"n.a. (1492)","","","Unknown","Unknown"
45535,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1571,"n.a. (1495)","","","Unknown","Unknown"
45536,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1572,"n.a. (1500)","","","Unknown","Unknown"
45537,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1573,"n.a. (1506)","","","Unknown","Unknown"
45538,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1574,"n.a. (1507)","","","Unknown","Unknown"
45539,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1575,"n.a. (1508)","","","Unknown","Unknown"
45540,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1576,"n.a. (1516)","","","Unknown","Unknown"
45541,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1577,"n.a. (1518)","","","Unknown","Unknown"
45542,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1578,"n.a. (1520)","","","Unknown","Unknown"
45543,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1579,"n.a. (1523)","","","Unknown","Unknown"
45544,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1580,"n.a. (1533)","","","Unknown","Unknown"
45545,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1581,"n.a. (1535)","","","Unknown","Unknown"
45546,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1582,"n.a. (1539)","","","Unknown","Unknown"
45547,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1583,"n.a. (1543)","","","Unknown","Unknown"
45548,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1584,"n.a. (1548)","","","Unknown","Unknown"
45549,135,"MWI","Malawi",12,"Mangochi",119,"TA Jalasi",1585,"n.a. (1563)","","","Unknown","Unknown"
45550,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1586,"n.a. (1115)","","","Unknown","Unknown"
45551,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1587,"n.a. (1122)","","","Unknown","Unknown"
45552,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1588,"n.a. (1133)","","","Unknown","Unknown"
45553,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1589,"n.a. (1158)","","","Unknown","Unknown"
45554,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1590,"n.a. (1189)","","","Unknown","Unknown"
45555,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1591,"n.a. (1250)","","","Unknown","Unknown"
45556,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1592,"n.a. (1279)","","","Unknown","Unknown"
45557,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1593,"n.a. (1296)","","","Unknown","Unknown"
45558,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1594,"n.a. (1300)","","","Unknown","Unknown"
45559,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1595,"n.a. (1323)","","","Unknown","Unknown"
45560,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1596,"n.a. (1328)","","","Unknown","Unknown"
45561,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1597,"n.a. (1339)","","","Unknown","Unknown"
45562,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1598,"n.a. (1349)","","","Unknown","Unknown"
45563,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1599,"n.a. (1355)","","","Unknown","Unknown"
45564,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1600,"n.a. (1382)","","","Unknown","Unknown"
45565,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1601,"n.a. (1387)","","","Unknown","Unknown"
45566,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1602,"n.a. (1391)","","","Unknown","Unknown"
45567,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1603,"n.a. (1405)","","","Unknown","Unknown"
45568,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1604,"n.a. (1418)","","","Unknown","Unknown"
45569,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1605,"n.a. (1421)","","","Unknown","Unknown"
45570,135,"MWI","Malawi",12,"Mangochi",120,"TA Katuli",1606,"n.a. (1440)","","","Unknown","Unknown"
45571,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1607,"n.a. (1013)","","","Unknown","Unknown"
45572,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1608,"n.a. (1050)","","","Unknown","Unknown"
45573,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1609,"n.a. (1097)","","","Unknown","Unknown"
45574,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1610,"n.a. (673)","","","Unknown","Unknown"
45575,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1611,"n.a. (738)","","","Unknown","Unknown"
45576,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1612,"n.a. (743)","","","Unknown","Unknown"
45577,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1613,"n.a. (775)","","","Unknown","Unknown"
45578,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1614,"n.a. (784)","","","Unknown","Unknown"
45579,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1615,"n.a. (796)","","","Unknown","Unknown"
45580,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1616,"n.a. (811)","","","Unknown","Unknown"
45581,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1617,"n.a. (816)","","","Unknown","Unknown"
45582,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1618,"n.a. (828)","","","Unknown","Unknown"
45583,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1619,"n.a. (829)","","","Unknown","Unknown"
45584,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1620,"n.a. (839)","","","Unknown","Unknown"
45585,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1621,"n.a. (840)","","","Unknown","Unknown"
45586,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1622,"n.a. (841)","","","Unknown","Unknown"
45587,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1623,"n.a. (848)","","","Unknown","Unknown"
45588,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1624,"n.a. (861)","","","Unknown","Unknown"
45589,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1625,"n.a. (932)","","","Unknown","Unknown"
45590,135,"MWI","Malawi",12,"Mangochi",121,"TA Makanjila",1626,"n.a. (972)","","","Unknown","Unknown"
45591,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1627,"n.a. (1447)","","","Unknown","Unknown"
45592,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1628,"n.a. (1458)","","","Unknown","Unknown"
45593,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1629,"n.a. (1462)","","","Unknown","Unknown"
45594,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1630,"n.a. (1466)","","","Unknown","Unknown"
45595,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1631,"n.a. (1476)","","","Unknown","Unknown"
45596,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1632,"n.a. (1481)","","","Unknown","Unknown"
45597,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1633,"n.a. (1488)","","","Unknown","Unknown"
45598,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1634,"n.a. (1510)","","","Unknown","Unknown"
45599,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1635,"n.a. (1532)","","","Unknown","Unknown"
45600,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1636,"n.a. (1540)","","","Unknown","Unknown"
45601,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1637,"n.a. (1547)","","","Unknown","Unknown"
45602,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1638,"n.a. (1549)","","","Unknown","Unknown"
45603,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1639,"n.a. (1550)","","","Unknown","Unknown"
45604,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1640,"n.a. (1560)","","","Unknown","Unknown"
45605,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1641,"n.a. (1567)","","","Unknown","Unknown"
45606,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1642,"n.a. (1572)","","","Unknown","Unknown"
45607,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1643,"n.a. (1575)","","","Unknown","Unknown"
45608,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1644,"n.a. (1578)","","","Unknown","Unknown"
45609,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1645,"n.a. (1584)","","","Unknown","Unknown"
45610,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1646,"n.a. (1589)","","","Unknown","Unknown"
45611,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1647,"n.a. (1595)","","","Unknown","Unknown"
45612,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1648,"n.a. (1599)","","","Unknown","Unknown"
45613,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1649,"n.a. (1604)","","","Unknown","Unknown"
45614,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1650,"n.a. (1614)","","","Unknown","Unknown"
45615,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1651,"n.a. (1631)","","","Unknown","Unknown"
45616,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1652,"n.a. (1634)","","","Unknown","Unknown"
45617,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1653,"n.a. (1636)","","","Unknown","Unknown"
45618,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1654,"n.a. (1647)","","","Unknown","Unknown"
45619,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1655,"n.a. (1649)","","","Unknown","Unknown"
45620,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1656,"n.a. (1652)","","","Unknown","Unknown"
45621,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1657,"n.a. (1654)","","","Unknown","Unknown"
45622,135,"MWI","Malawi",12,"Mangochi",122,"TA Mponda",1658,"n.a. (1663)","","","Unknown","Unknown"
45623,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1659,"n.a. (1143)","","","Unknown","Unknown"
45624,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1660,"n.a. (1242)","","","Unknown","Unknown"
45625,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1661,"n.a. (1260)","","","Unknown","Unknown"
45626,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1662,"n.a. (1285)","","","Unknown","Unknown"
45627,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1663,"n.a. (1295)","","","Unknown","Unknown"
45628,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1664,"n.a. (1309)","","","Unknown","Unknown"
45629,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1665,"n.a. (1317)","","","Unknown","Unknown"
45630,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1666,"n.a. (1354)","","","Unknown","Unknown"
45631,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1667,"n.a. (1361)","","","Unknown","Unknown"
45632,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1668,"n.a. (1368)","","","Unknown","Unknown"
45633,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1669,"n.a. (1374)","","","Unknown","Unknown"
45634,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1670,"n.a. (1375)","","","Unknown","Unknown"
45635,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1671,"n.a. (1400)","","","Unknown","Unknown"
45636,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1672,"n.a. (1408)","","","Unknown","Unknown"
45637,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1673,"n.a. (1411)","","","Unknown","Unknown"
45638,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1674,"n.a. (1430)","","","Unknown","Unknown"
45639,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1675,"n.a. (1486)","","","Unknown","Unknown"
45640,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1676,"n.a. (1502)","","","Unknown","Unknown"
45641,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1677,"n.a. (1564)","","","Unknown","Unknown"
45642,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1678,"n.a. (1565)","","","Unknown","Unknown"
45643,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1679,"n.a. (1583)","","","Unknown","Unknown"
45644,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1680,"n.a. (1606)","","","Unknown","Unknown"
45645,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1681,"n.a. (1611)","","","Unknown","Unknown"
45646,135,"MWI","Malawi",12,"Mangochi",123,"TA Nankumba",1682,"n.a. (1625)","","","Unknown","Unknown"
45647,135,"MWI","Malawi",13,"Mchinji",124,"Mchinji Boma",1683,"n.a. (940)","","","Unknown","Unknown"
45648,135,"MWI","Malawi",13,"Mchinji",124,"Mchinji Boma",1684,"n.a. (948)","","","Unknown","Unknown"
45649,135,"MWI","Malawi",13,"Mchinji",124,"Mchinji Boma",1685,"n.a. (954)","","","Unknown","Unknown"
45650,135,"MWI","Malawi",13,"Mchinji",124,"Mchinji Boma",1686,"n.a. (955)","","","Unknown","Unknown"
45651,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1687,"n.a. (624)","","","Unknown","Unknown"
45652,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1688,"n.a. (648)","","","Unknown","Unknown"
45653,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1689,"n.a. (683)","","","Unknown","Unknown"
45654,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1690,"n.a. (684)","","","Unknown","Unknown"
45655,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1691,"n.a. (686)","","","Unknown","Unknown"
45656,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1692,"n.a. (695)","","","Unknown","Unknown"
45657,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1693,"n.a. (702)","","","Unknown","Unknown"
45658,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1694,"n.a. (705)","","","Unknown","Unknown"
45659,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1695,"n.a. (706)","","","Unknown","Unknown"
45660,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1696,"n.a. (724)","","","Unknown","Unknown"
45661,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1697,"n.a. (728)","","","Unknown","Unknown"
45662,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1698,"n.a. (733)","","","Unknown","Unknown"
45663,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1699,"n.a. (741)","","","Unknown","Unknown"
45664,135,"MWI","Malawi",13,"Mchinji",125,"SC Dambe",1700,"n.a. (744)","","","Unknown","Unknown"
45665,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1701,"n.a. (1010)","","","Unknown","Unknown"
45666,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1702,"n.a. (1026)","","","Unknown","Unknown"
45667,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1703,"n.a. (1029)","","","Unknown","Unknown"
45668,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1704,"n.a. (1037)","","","Unknown","Unknown"
45669,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1705,"n.a. (1038)","","","Unknown","Unknown"
45670,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1706,"n.a. (1045)","","","Unknown","Unknown"
45671,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1707,"n.a. (1062)","","","Unknown","Unknown"
45672,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1708,"n.a. (1069)","","","Unknown","Unknown"
45673,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1709,"n.a. (1070)","","","Unknown","Unknown"
45674,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1710,"n.a. (1076)","","","Unknown","Unknown"
45675,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1711,"n.a. (1080)","","","Unknown","Unknown"
45676,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1712,"n.a. (1086)","","","Unknown","Unknown"
45677,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1713,"n.a. (1092)","","","Unknown","Unknown"
45678,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1714,"n.a. (1098)","","","Unknown","Unknown"
45679,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1715,"n.a. (1102)","","","Unknown","Unknown"
45680,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1716,"n.a. (1105)","","","Unknown","Unknown"
45681,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1717,"n.a. (1109)","","","Unknown","Unknown"
45682,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1718,"n.a. (1116)","","","Unknown","Unknown"
45683,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1719,"n.a. (1126)","","","Unknown","Unknown"
45684,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1720,"n.a. (1149)","","","Unknown","Unknown"
45685,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1721,"n.a. (1181)","","","Unknown","Unknown"
45686,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1722,"n.a. (1231)","","","Unknown","Unknown"
45687,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1723,"n.a. (983)","","","Unknown","Unknown"
45688,135,"MWI","Malawi",13,"Mchinji",126,"SC Mavwere",1724,"n.a. (985)","","","Unknown","Unknown"
45689,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1725,"n.a. (774)","","","Unknown","Unknown"
45690,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1726,"n.a. (776)","","","Unknown","Unknown"
45691,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1727,"n.a. (778)","","","Unknown","Unknown"
45692,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1728,"n.a. (785)","","","Unknown","Unknown"
45693,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1729,"n.a. (790)","","","Unknown","Unknown"
45694,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1730,"n.a. (792)","","","Unknown","Unknown"
45695,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1731,"n.a. (794)","","","Unknown","Unknown"
45696,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1732,"n.a. (795)","","","Unknown","Unknown"
45697,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1733,"n.a. (802)","","","Unknown","Unknown"
45698,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1734,"n.a. (808)","","","Unknown","Unknown"
45699,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1735,"n.a. (812)","","","Unknown","Unknown"
45700,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1736,"n.a. (819)","","","Unknown","Unknown"
45701,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1737,"n.a. (831)","","","Unknown","Unknown"
45702,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1738,"n.a. (838)","","","Unknown","Unknown"
45703,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1739,"n.a. (845)","","","Unknown","Unknown"
45704,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1740,"n.a. (854)","","","Unknown","Unknown"
45705,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1741,"n.a. (860)","","","Unknown","Unknown"
45706,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1742,"n.a. (869)","","","Unknown","Unknown"
45707,135,"MWI","Malawi",13,"Mchinji",127,"SC Mduwa",1743,"n.a. (879)","","","Unknown","Unknown"
45708,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1744,"n.a. (588)","","","Unknown","Unknown"
45709,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1745,"n.a. (589)","","","Unknown","Unknown"
45710,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1746,"n.a. (592)","","","Unknown","Unknown"
45711,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1747,"n.a. (617)","","","Unknown","Unknown"
45712,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1748,"n.a. (627)","","","Unknown","Unknown"
45713,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1749,"n.a. (633)","","","Unknown","Unknown"
45714,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1750,"n.a. (642)","","","Unknown","Unknown"
45715,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1751,"n.a. (644)","","","Unknown","Unknown"
45716,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1752,"n.a. (658)","","","Unknown","Unknown"
45717,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1753,"n.a. (662)","","","Unknown","Unknown"
45718,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1754,"n.a. (666)","","","Unknown","Unknown"
45719,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1755,"n.a. (689)","","","Unknown","Unknown"
45720,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1756,"n.a. (698)","","","Unknown","Unknown"
45721,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1757,"n.a. (701)","","","Unknown","Unknown"
45722,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1758,"n.a. (703)","","","Unknown","Unknown"
45723,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1759,"n.a. (730)","","","Unknown","Unknown"
45724,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1760,"n.a. (731)","","","Unknown","Unknown"
45725,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1761,"n.a. (736)","","","Unknown","Unknown"
45726,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1762,"n.a. (740)","","","Unknown","Unknown"
45727,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1763,"n.a. (746)","","","Unknown","Unknown"
45728,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1764,"n.a. (756)","","","Unknown","Unknown"
45729,135,"MWI","Malawi",13,"Mchinji",128,"TA Mkanda",1765,"n.a. (770)","","","Unknown","Unknown"
45730,135,"MWI","Malawi",13,"Mchinji",129,"TA Mlonyeni",1766,"n.a. (1015)","","","Unknown","Unknown"
45731,135,"MWI","Malawi",13,"Mchinji",129,"TA Mlonyeni",1767,"n.a. (1028)","","","Unknown","Unknown"
45732,135,"MWI","Malawi",13,"Mchinji",129,"TA Mlonyeni",1768,"n.a. (1043)","","","Unknown","Unknown"
45733,135,"MWI","Malawi",13,"Mchinji",129,"TA Mlonyeni",1769,"n.a. (1052)","","","Unknown","Unknown"
45734,135,"MWI","Malawi",13,"Mchinji",129,"TA Mlonyeni",1770,"n.a. (806)","","","Unknown","Unknown"
45735,135,"MWI","Malawi",13,"Mchinji",129,"TA Mlonyeni",1771,"n.a. (881)","","","Unknown","Unknown"
45736,135,"MWI","Malawi",13,"Mchinji",129,"TA Mlonyeni",1772,"n.a. (896)","","","Unknown","Unknown"
45737,135,"MWI","Malawi",13,"Mchinji",129,"TA Mlonyeni",1773,"n.a. (960)","","","Unknown","Unknown"
45738,135,"MWI","Malawi",13,"Mchinji",129,"TA Mlonyeni",1774,"n.a. (988)","","","Unknown","Unknown"
45739,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1775,"n.a. (1009)","","","Unknown","Unknown"
45740,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1776,"n.a. (1011)","","","Unknown","Unknown"
45741,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1777,"n.a. (1031)","","","Unknown","Unknown"
45742,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1778,"n.a. (880)","","","Unknown","Unknown"
45743,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1779,"n.a. (893)","","","Unknown","Unknown"
45744,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1780,"n.a. (897)","","","Unknown","Unknown"
45745,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1781,"n.a. (898)","","","Unknown","Unknown"
45746,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1782,"n.a. (905)","","","Unknown","Unknown"
45747,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1783,"n.a. (912)","","","Unknown","Unknown"
45748,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1784,"n.a. (914)","","","Unknown","Unknown"
45749,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1785,"n.a. (915)","","","Unknown","Unknown"
45750,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1786,"n.a. (921)","","","Unknown","Unknown"
45751,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1787,"n.a. (939)","","","Unknown","Unknown"
45752,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1788,"n.a. (941)","","","Unknown","Unknown"
45753,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1789,"n.a. (950)","","","Unknown","Unknown"
45754,135,"MWI","Malawi",13,"Mchinji",130,"TA Zulu",1790,"n.a. (962)","","","Unknown","Unknown"
