project_ID,latitude,longitude,precision_code,geoname_ID,geoname
8722612110041,-10.802922,33.805243,3,924100,Rumphi District
8722612110041,-10.85,34.016667,1,924163,Phwangwa
8722612110041,-10.666667,34.083333,1,924174,Phoka Court
8722612110041,-13.295737,33.907981,3,924490,Ntchisi District
8722612110041,-16.75,35.166667,3,924567,Nsanje District
8722612110041,-12.804172,34.082977,3,924703,Nkhotakota District
8722612110041,-15.934395,35.499904,3,925788,Mulanje District
8722612110041,-11.016667,34.05,1,926150,Mphompha
8722612110041,-15.887555,35.197578,1,926633,Mikolongwe
8722612110041,-13.762298,33.079984,3,926745,Mchinji District
8722612110041,-12.116667,33.416667,1,926899,Mbawa
8722612110041,-14.945831,35.573667,3,927642,Machinga District
8722612110041,-13,33.416667,3,928531,Kasungu District
8722612110041,-10.111532,33.881507,3,928657,Karonga District
8722612110041,-13.77701,34.62054,1,929131,Kambiri Point
8722612110041,-11.2,33.816667,2,929884,Engucwini
8722612110041,-11.2,33.816667,1,929884,Engucwini
8722612110041,-13.600977,33.823778,3,929975,Dowa District
8722612110041,-14.262731,34.18559,3,930023,Dedza District
8722612110041,-13.600977,33.823778,3,929975,Dowa District
8722612110041,-14.262731,34.18559,3,930023,Dedza District
8722612110041,-13.316667,33.65,1,930911,Chimkoka
8722612110041,-13.316667,33.65,1,930911,Chimkoka
8722612110041,-14.983333,34.95,1,931865,Balaka
8722612110041,-14.983333,34.95,1,931865,Balaka
8722612110041,-11.433333,33.35,1,931910,Agrippa Jere
8722612110041,-15.048394,35.059102,3,1105840,Balaka District
8722612110041,-15.666667,35.666667,3,1105842,Phalombe District
8722612110041,-10.45318,34.21033,1,7839997,Uliwa
8722612110041,-11.433333,33.35,1,931910,Agrippa Jere
8722612110041,-15.048394,35.059102,3,1105840,Balaka District
8722612110041,-15.6666667,35.6666667,3,1105842,Phalombe District
8722612110041,-10.45318,34.21033,2,7839997,Uliwa
8722612110041,-11.54394,33.59001,1,7869836,Mathanta
8722612110041,-11.54394,33.59001,1,7869836,Mathanta
8722612110041,-14.716667,35.85,1,926273,Mpakaka
8722612110041,-14.966667,35.516667,1,927643,Machinga
8722612110041,-14.65061,35.34104,1,928070,Kwisimba
8722612110041,-15.916667,35.133333,1,925164,Nansadi
8722612110041,-14.4,34.516667,1,926684,Mganja
8722612110041,-16.03829,34.79559,1,7870301,M1 (S136 Turn-off)
8722612110041,-12.45,33.55,1,930971,Chimaliro Forest Reserve
8722612110041,-12.6,33.6,1,927665,Mabulabo
8722612110041,-15.38173,35.354309,1,7870315,M3/S143 Junction
8722612110041,-16.26744,35.16005,1,7870091,Chinzama
8722612110041,-15.400026,35.182766,1,930803,Chingali
8722612110041,-9.933333,33.933333,1,235715,Karonga
8722612110041,-14.866667,35.533333,1,924518,Ntaja
8722612110041,-14.966667,35.516667,1,924579,Nsanama
8722612110041,-15.633374,34.516816,3,925595,Mwanza District
8722612110041,-11.383333,33.75,1,925834,Mtwalo
8722612110041,-15.716667,34.733333,1,926219,Mpatamanga Gorge
8722612110041,-15.624543,34.582044,1,926322,Moffat
8722612110041,-13.516667,32.95,1,926515,Mkanda
8722612110041,-13.266667,33.266667,1,927155,Maripela
8722612110041,-14.392955,35.346577,3,927245,Mangochi District
8722612110041,-13.866667,33.383333,1,927525,Majiga
8722612110041,-14.766667,35.733333,1,927644,Machina
8722612110041,-14.019624,33.68407,3,927964,Lilongwe District
8722612110041,-13.316667,33.433333,1,928601,Kasera
8722612110041,-13.6,32.716667,1,928740,Kapezi
8722612110041,-13.283333,33.8,1,929032,Kamsonga
8722612110041,-11.1,33.883333,1,929587,John Mzumara
8722612110041,-11.366667,33.883333,1,929900,Ekwendeni
8722612110041,-13.166667,33.783333,1,930237,Chungu
8722612110041,-15.647316,34.939562,3,931754,Blantyre District
8722612110041,-9.8124,33.87179,1,7870090,Mwenitete
8722612110042,,,8,927384,Republic of Malawi
8722612110044,,,8,927384,Republic of Malawi
8722612110044,-15.3792,35.32466,1,7839250,University of Malawi Administration
8722612110044,-11.422,33.99323,1,7839253,Mzuzu University
8722612110059,,,8,927384,Republic of Malawi
8722612110059,,,6,927384,Republic of Malawi
8722612110118,-15.647316,34.939562,3,931754,Blantyre District
8722612110168,-15.786823,35.013868,1,931755,Blantyre
8722612110176,,,8,927384,Republic of Malawi
8722612110176,,,8,927384,Republic of Malawi
8722612110185,,,6,927384,Republic of Malawi
8722612110217,,,8,927384,Republic of Malawi
8722612110282,-15.430074,35.418291,3,923292,Zomba District
8722612110282,-13.719594,34.401842,3,924053,Salima District
8722612110282,-10.802922,33.805243,3,924100,Rumphi District
8722612110282,-13.295737,33.907981,3,924490,Ntchisi District
8722612110282,-16.75,35.166667,3,924567,Nsanje District
8722612110282,-12.804172,34.082977,3,924703,Nkhotakota District
8722612110282,-11.65304,34.053218,3,924730,Nkhata Bay District
8722612110282,-14.75,34.75,3,925072,Ntcheu District
8722612110282,-11.854277,33.607776,3,925496,Mzimba District
8722612110282,-15.633374,34.516816,3,925595,Mwanza District
8722612110282,-15.934395,35.499904,3,925788,Mulanje District
8722612110282,-13.762298,33.079984,3,926745,Mchinji District
8722612110282,-14.392955,35.346577,3,927245,Mangochi District
8722612110282,-14.945831,35.573667,3,927642,Machinga District
8722612110282,-10.111532,33.881507,3,928657,Karonga District
8722612110282,-14.262731,34.18559,3,930023,Dedza District
8722612110282,-16.166667,34.75,3,931067,Chikwawa District
8722612110282,-15.666667,35.666667,3,1105842,Phalombe District
8722612110282,-15.450508,34.700342,3,7628385,Neno District
8722612110283,,,8,927384,Republic of Malawi
8722612110283,-14.966667,35.516667,1,927643,Machinga
8722612110283,-15.033333,35.433333,1,924578,Nsanama
8722612110283,-14.866667,35.533333,1,924518,Ntaja
8722612110283,-14.666667,35.616667,1,924374,Nyambi
8722612110283,-14.966667,35.683333,1,925382,Namanja
8722612110283,-15.166667,35.516667,1,926080,Mposa
8722612110283,-14.75,35.616667,1,924926,Ngokwe
8722612110283,-14.766667,35.65,1,931063,Chikweo
8722612110283,-14.783333,35.433333,1,927255,Mangamba
8722612110283,-15.033333,35.45,1,926383,Mlomba
8722612110283,-14.866667,35.466667,1,927835,Liwonde
8722612110283,-14.966667,35.45,1,930469,Chisuwi
8722612110283,-14.945831,35.573667,3,927642,Machinga District
8722612110284,-13.97652,33.78598,1,7839212,Kamuzu Central Hospital
8722612110284,-14.019624,33.68407,3,927964,Lilongwe District
8722612210022,-13.516667,33.066667,1,929122,Kambue
8722612210022,-13.666667,32.916667,1,928055,Langa
8722612210022,-13.7,35.05,2,927493,Makanjila
8722612210022,-13.616667,33.083333,2,930599,Chipumi
8722612210022,-13.6,33.116667,1,929811,Gandali
8722612210022,-13.583333,33.033333,1,929210,Kalulu
8722612210022,-12.25,34.016667,1,929954,Dwambazi School
8722612210022,-12.3,34.033333,2,929389,Kafuzila
8722612210022,-12.25,34,1,930917,Chimgonda
8722612210022,-12.75,34.216667,1,931920,Aaron
8722612210022,-12.4,34.1,2,931836,Banga Stream
8722612210022,-12.8,34.25,2,927744,Lunga
8722612210022,-12.883333,34.3,2,928795,Kaombe River
8722612210022,-13.366667,34.283333,1,931796,Benga
8722612210022,-13.433333,33.3,2,931565,Chaima
8722612210022,-13.416667,33.4,2,930306,Chizinga Estate
8722612210022,-13.083333,33.5,1,926405,Mlangali
8722612210022,-12.583333,33.416667,1,926516,Mkanda
8722612210022,-12.566667,33.516667,2,924746,Nkhamenya
8722612210022,-13.016667,33.383333,1,928738,Kaphaizi
8722612210022,-13.016667,33.383333,2,927233,Mangwazo
8722612210022,-12.866667,33.433333,1,924281,Ofesi
8722612210022,-11.733333,33.683333,5,927685,Luwelezi Stream
8722612210022,-11.35,33.483333,1,928774,Kapando School
8722612210022,-11.366667,33.433333,1,923395,Yakuwata School
8722612210022,-11.783333,33.35,1,929027,Kamteteka
8722612210022,-12.2,33.666667,1,923347,Zawa Gumbo
8722612210022,-11.066667,33.916667,1,931665,Bwengu
8722612210022,-11.1,33.883333,1,929490,Kachece
8722612210022,-12.266667,33.583333,1,931194,Chigude
8722612210022,-11.65,33.666667,1,929887,Emoneni
8722612210022,-11.483333,33.8,2,929042,Kamípingo Sibande
8722612210022,-12.433333,33.816667,1,927473,Makhuwira
8722612210022,-14.2,35.033333,2,924661,Nkope Mission
8722612210022,-14.233333,34.816667,2,927376,Malembo Mission
8722612210022,-14.5166667,34.4666667,1,927828,Lizulu
8722612210022,-14.566667,34.7,2,931550,Chakhumbira
8722612210022,-14.616667,34.733333,1,923927,Sharpevale
8722612210022,-14.733333,34.85,1,923782,Tambala
8722612210022,-15,34.816667,2,929140,Kambewe
8722612210022,-12.45,33.7,1,930314,Chizani
8722612210022,-11.966667,33.55,1,924213,Peter Ndawandawa
8722612210022,-11.233333,33.5,1,927348,Malidade Jere
8722612210022,-11.15,33.666667,1,928263,Kazuni School
8722612210022,-11.233333,33.7,1,929893,Elunyeni School
8722612210022,-11.033333,33.8,1,923468,Vongo School
8722612210022,-11.366667,33.883333,3,929900,Ekwendeni
8722612210022,-11.466667,33.633333,3,929395,Kafukule
8722612210022,-11.383333,33.75,3,925834,Mtwalo
8722612210022,-12.25,33.583333,3,929902,Ehlehleni
8722612210022,-12.1,33.533333,2,925499,Mzikowoola
8722612210022,-12.166667,33.35,3,929877,Ewombeni
8722612210022,-12.166667,33.466667,3,929880,Ephangweni
8722612210022,-15.383333,34.983333,3,927749,Lundu
8722612210022,-13.633333,32.983333,1,924142,Poko
8722612210022,-13.516667,33.6,1,926891,Mbayo
8722612210022,-13.416667,33.633333,2,931553,Chakhaza
8722612210022,-13.55,33.883333,1,930904,Chimombo
8722612210022,-13.666667,34.016667,1,931374,Chatambalala
8722612210022,-13.7,33.6,1,925339,Nambuma
8722612210022,-13.633333,33.6,1,928297,Kayembe
8722612210022,-15.3,35.383333,1,926097,Mponda
8722612210022,-15.416667,35.466667,2,926054,Mpyupyu Hill
8722612210022,-15.663397,35.388471,5,923504,Utwe
8722612210022,-15.586725,35.493537,5,925740,Muruma
8722612210022,-15.4,35.383333,1,931507,Chamande
8722612210022,-15.483333,35.3,1,928058,Lambulira
8722612210022,-15.3,35.45,2,928131,Kumtumanji
8722612210022,-15.233427,35.428912,5,927446,Makungulu River
8722612210022,-15.277198,35.399037,1,929991,Domasi
8722612210022,-15.315846,35.391935,2,923840,Songani Market
8722612210022,-15.266667,35.45,1,925223,Namwere
8722612210022,-15.400415,35.170087,2,927762,Lulanga
8722612210022,-15.324443,35.117123,1,927101,Massaula
8722612210022,-15.433333,35.233333,2,926932,Mbala Estate
8722612210022,-15.4,35.25,2,925411,Namadidi Estate
8722612210022,-15.496656,35.46811,2,929653,Jali Market
8722612210022,-15.421086,35.594894,5,927996,Likangala River
8722612210022,-15.4,35.416667,1,926622,Mikuyu
8722612210022,-14.683333,35.85,2,928014,Lifune River
8722612210022,-14.783333,35.4,2,931270,Chibwana
8722612210022,-14.783333,35.783333,1,926613,Milaza
8722612210022,-14.733333,35.85,1,930001,Dinje
8722612210022,-14.783333,35.6,2,931198,Chigombe
8722612210022,-14.7166667,35.55,1,924560,Nselema
8722612210022,-14.9,35.633333,1,927421,Makwemba
8722612210022,-14.966667,35.733333,2,930704,Chinyasa
8722612210022,-14.1,34.25,2,926970,Mayani Mission
8722612210022,-14.166667,34.216667,1,926179,Mphata-Milonde
8722612210022,-14.033333,34.233333,2,924510,Ntambala
8722612210022,-14.1,33.366667,2,931585,Chadza
8722612210022,-14.133333,33.95,2,929195,Kalumbu
8722612210022,-13.766667,33.35,1,931371,Chateka Chipamphale
8722612210022,-14.2,34.283333,1,930893,Chimpando
8722612210022,-14.233333,34.266667,1,928879,Kankomba
8722612210022,-14.166667,34.366667,1,930365,Chiwamba
8722612210022,-14.216667,34.083333,2,925553,Mwenje
8722612210022,-14.366667,34.333333,1,930025,Dedza
8722612210022,-14.8,35.533333,1,924321,Nyenje
8722612210022,-14.8,35.466667,1,924883,Ngongondo
8722612210022,-14.966667,35.45,1,930469,Chisuwi
8722612210022,-14.8833333,35.3,5,925385,Namandanje
8722612210022,-14.7833333,35.4333333,1,927255,Mangamba
8722612210022,-14.966667,35.516667,1,927643,Machinga
8722612210022,-15.066667,35.516667,5,925304,Naminga River
8722612210022,-15.2,35.516667,1,926160,Mpheta
8722612210022,-14.716667,35.616667,1,931135,Chikojo
8722612210022,-14.766667,35.35,1,926073,Mpotola
8722612210022,-14.533333,35.366667,1,925837,Mtuwa
8722612210022,-14.333333,35.533333,1,931381,Chasuku
8722612210022,-14.266667,35.433333,2,927907,Lipinda Estate
8722612210022,-14.25,35.4,2,928067,Kwitunje
8722612210022,-14.65,35.333333,1,928070,Kwisimba
8722612210022,-14.366667,34.45,2,929102,Kamenya-Gwaza
8722612210022,-14.35,34.366667,2,928153,Kudzoe
8722612210022,-15.822845,35.00161,1,7870233,Jumbe
8722612210022,-15.96057,35.34089,1,7870234,Chikuli
8722612210022,-16.267438,35.16005,1,7870091,Chinzama
8722612210022,-15.900541,34.750891,2,7870083,Kapichira Falls
8722612210022,-14.38154,34.19082,1,926060,Mpunzi
8722612210022,-15.966667,35.183333,2,925745,Muonekera
8722612210022,-16.366667,35.216667,2,925321,Namikango
8722612210022,-16.207124,35.295015,1,924024,Sandama
8722612210022,-15.804269,35.348992,1,925135,Naphungo
8722612210022,-16.035599,35.649906,1,927780,Lujeri
8722612210022,-15.897992,35.524494,2,931490,Chambe Peak
8722612210022,-15.998108,35.321972,1,930261,Chonde Trading Centre
8722612210022,-15.529885,35.030136,2,927900,Lirangwe Siding
8722612210022,-15.358432,34.989197,3,927929,Linjizi
8722612210022,-15.653684,35.021237,1,927727,Lunzu Trading Centre
8722612210022,-15.707821,35.059152,2,930570,Chiraweni
8722612210022,-15.916667,34.966667,2,930922,Chimembe
8722612210022,-15.674028,34.95232,1,931039,Chileka
8722612210022,-15.885526,35.065611,1,931188,Chigumula Market
8722612210022,-15.7872,35.03046,2,7839184,Makata
8722612210022,-15.883333,34.95,2,926209,Mpemba
8722612210022,-16.033333,34.716667,1,924222,Pende
8722612210022,-16.083333,34.816667,2,924456,Nthumba
8722612210022,-16.71667,35.26667,2,928411,Katunga
8722612210022,-16.115954,34.89797,1,927169,Maperera
8722612210022,-16.216667,34.683333,1,928046,Lazalo
8722612210022,-16.533333,35,2,923665,Thudzu
8722612210022,-16.4,34.883333,2,927344,Malikopo
8722612210022,-16.433333,34.783333,2,930312,Chizenga
8722612210022,-16.483333,34.866667,2,924689,Nkhwangwa
8722612210022,-15.916667,35.133333,3,925164,Nansadi
8722612210022,-15.91667,35.06667,1,7840048,Bvumbwe
8722612210022,-16.006928,35.309475,1,927792,Luchenza
8722612210022,-16.35,35.266667,2,923298,Zoa
8722612210022,-15.933333,35.216667,2,930490,Chisoka
8722612210022,-16,35.266667,1,927505,Makande
8722612210022,-16.566667,34.95,1,927147,Masache
8722612210022,-15.362632,34.939683,1,931206,Chigaru
8722612210022,-11.854277,33.607776,3,925496,Mzimba District
8722612210022,-15.033333,35.45,1,926383,Mlomba
8722612210022,-14.416667,35.4,2,930251,Chowe School
8722612210022,-12.804172,34.082977,3,924703,Nkhotakota District
8722612210022,-14.75,34.75,3,925072,Ntcheu District
8722612210022,-14.392955,35.346577,3,927245,Mangochi District
8722612210022,-16.1666667,34.75,3,931067,Chikwawa District
8722612210022,-16.06818,34.81498,2,928410,Katunga Cotton Market
8722612210022,-16.105828,35.150601,3,930283,Thyolo District
8722612210022,-15.943295,35.031071,2,931681,Bvumbwe School
8722612210022,-15.934395,35.499904,3,925788,Mulanje District
8722612210022,-15.882734,35.493487,2,926513,Mkanda Market
8722612210022,-15.716667,35.05,2,927640,Machinjiri Court
8722612210022,-15.616667,35.016667,2,928749,Kapeni-Mbosanje Court
8722612210022,-15.633333,35.083333,2,927487,Makata School
8722612210022,-15.666667,34.883333,2,928105,Kunthembwe Court
8722612210022,-14.416667,34.116667,1,929480,Kachere
8722612210022,-14.183333,33.833333,1,931584,Chadza Mkwenda
8722612210022,-14.019624,33.68407,3,927964,Lilongwe District
8722612210022,-13.683333,32.9,1,924307,Nyoka
8722612210022,-13.762298,33.0799839,3,926745,Mchinji District
8722612210022,-15.381855,34.570937,1,930053,Dambe
8722612210022,-13.65,33.733333,1,931551,Chakhaza
8722612210022,-13.666667,33.5,1,928295,Kayembe
8722612210022,-15.430074,35.418291,3,923292,Zomba District
8722612210022,-15.166865,35.40995,2,931497,Chamba Court
8722612210022,-14.945831,35.573667,3,927642,Machinga District
8722612210022,-12.583333,33.516667,1,929202,Kaluluma
8722612210022,-13.466667,33.383333,2,923983,Santhe School
8722612210022,-12.816667,33.3,1,930247,Chulu
8722612210022,-13.316667,33.483333,1,931566,Chaima
8722612210022,-11.633333,33.633333,2,926353,Mímbelwa Farm Institute
8722612210022,-15.76667,34.41667,1,924876,Ngowo
8722612210022,-16.56667,34.95,1,927147,Masache
8722612210022,-16.105828,35.150601,3,930283,Thyolo District
8722612210022,-13.96667,33.06667,1,930052,Dambo
8722612210022,-13.600977,33.823778,3,929975,Dowa District
8722612210022,,,8,927384,Republic of Malawi
8722612210022,,,6,927384,Republic of Malawi
8722612210022,-15.866667,34.966667,1,923847,Somba
8722612210022,-12.75,33.683333,1,923899,Simlemba
8722612210022,-14.666667,35.616667,1,924374,Nyambi
8722612210022,-15.866667,34.966667,1,923847,Somba
8722612210022,-16.333333,35.216667,1,924587,Nsabwe
8722612210022,-16.494281,34.911468,1,924959,Ngabu
8722612210022,-14.35,34.816667,1,925171,Nankumba
8722612210022,-13.3,34.116667,1,925603,Mwansanbo
8722612210022,-15.435601,35.514411,1,925645,Mwambo
8722612210022,-13.383333,34.216667,1,925683,Mwadzama
8722612210022,-15.166667,35.516667,1,926080,Mposa
8722612210022,-14.45,35.25,1,926099,Mponda
8722612210022,-12.8,34.216667,1,926145,Mphonde
8722612210022,-11.283333,33.6,1,926163,Mpherembe
8722612210022,-13.75,33.833333,1,926454,Mkukula
8722612210022,-13.516667,32.95,1,926515,Mkanda
8722612210022,-14.066667,33.966667,1,926953,Mazengera
8722612210022,-15.266667,35.366667,1,927372,Malemia
8722612210022,-14.8,34.766667,1,927427,Makwangwala
8722612210022,-12.6,33.6,1,927665,Mabulabo
8722612210022,-14.866667,35.466667,1,927835,Liwonde
8722612210022,-14.833333,34.683333,1,928083,Kwataine
8722612210022,-12.416667,33.783333,1,928224,Khosolo Jere
8722612210022,-14.85,35.55,1,928312,Kawinga
8722612210022,-13,33.416667,3,928531,Kasungu District
8722612210022,-14.3,34.35,1,928537,Kasumbu
8722612210022,-15.957711,34.771808,1,928577,Kasisi
8722612210022,-14.733333,35.566667,1,928699,Kapoloma
8722612210022,-14.15,34.166667,1,928729,Kaphuka
8722612210022,-12.466667,34.083333,1,928839,Kanyenda
8722612210022,-14.366667,35.45,1,929654,Jalasi
8722612210022,-14.466667,34.633333,1,929727,Gunya
8722612210022,-15.416667,35.3,1,930197,Cikowi
8722612210022,-13.766667,34.133333,1,930343,Chiwere
8722612210022,-11.45,33.416667,1,930823,Chinde
8722612210022,-14.616667,35.183333,1,930852,Chimwala
8722612210022,-14.066667,33.816667,1,930861,Chimutu
8722612210022,-14.766667,35.65,1,931063,Chikweo
8722612210028,,,8,927384,Republic of Malawi
8722612210039,-10.453184,34.210334,1,7839997,Uliwa
8722612210039,-10.802922,33.805243,3,924100,Rumphi District
8722612210039,-11.65304,34.053218,3,924730,Nkhata Bay District
8722612210039,-13.983333,33.783333,1,927967,Lilongwe
8722612210039,-14.35,34.433333,2,931801,Bembeke Mission
8722612210039,-15.4,35.333333,1,928607,Kasembe
8722612210039,-15.430074,35.418291,3,923292,Zomba District
8722612210039,-14.945831,35.573667,3,927642,Machinga District
8722612210039,-15.633374,34.516816,3,925595,Mwanza District
8722612210039,-15.752677,35.215762,3,930579,Chiradzulu District
8722612210039,-15.647316,34.939562,3,931754,Blantyre District
8722612210039,-13.600977,33.823778,3,929975,Dowa District
8722612210039,,,6,927384,Republic of Malawi
8722612210155,,,8,927384,Republic of Malawi
8722612210159,,,6,927967,Lilongwe
8722612210166,,,6,927384,Republic of Malawi
8722612210171,,,6,927384,Republic of Malawi
8722612210174,,,6,927384,Republic of Malawi
8722612210247,,,8,927384,Republic of Malawi
8722612210248,-15.430074,35.418291,3,923292,Zomba District
8722612210248,-10.383333,34.183333,2,923487,Vinthukutu Forest Reserve
8722612210248,-13.719594,34.401842,3,924053,Salima District
8722612210248,-12.016667,33.65,2,924219,Perekezi Forest Reserve
8722612210248,-13.316667,34.05,2,924489,Ntchisi Forest Reserve
8722612210248,-14.2,34.466667,5,925830,Mua Livulezi Forest Reserve
8722612210248,-16.823181,35.177532,2,927073,Matandwe Forest Reserve
8722612210248,-15.24404,35.322605,5,927312,Malosa Forest Reserve
8722612210248,-14.945831,35.573667,3,927642,Machinga District
8722612210248,-15.116667,35.383333,2,927833,Liwonde Forest Reserve
8722612210248,-14.983333,34.666667,2,929914,Dzunje Forest Reserve
8722612210248,-14.262731,34.18559,3,930023,Dedza District
8722612210248,-11.933333,33.733333,2,925933,Mtanga Tanga Forest Reserve
8722612210248,-12.94005,33.96032,2,7839296,Chawa Forest Reserve
8722612210248,-10.08594,33.83326,1,7869830,Karonga South Escarpment Forest Reserve
8722612210248,-13.9833333,33.7833333,1,927967,Lilongwe
8722612210248,-15.786823,35.013868,1,931755,Blantyre
8722612210248,-11.46555674,34.02070999,1,925475,Mzuzu
8722612210248,-16.75,35.1666667,3,924567,Nsanje District
8722612210248,-14.75,34.75,3,925072,Ntcheu District
8722612210248,-13.295737,33.907981,3,924490,Ntchisi District
8722612210248,-13,33.4166667,3,928531,Kasungu District
8722612210248,-11.854277,33.607776,3,925496,Mzimba District
8722612210248,-10.802922,33.805243,3,924100,Rumphi District
8722612210248,-10.111532,33.881507,3,928657,Karonga District
8722612210248,-9.927265,33.425412,3,235749,Chitipa District
8722612210248,-16.1666667,34.75,3,931067,Chikwawa District
8722612210248,-10.8755,34.07859,2,923498,Uzumara Forest Reserve
8722612210248,-16.35,35.123628,5,927120,Masenjere Forest Reserve
8722612210248,-9.933333,33.933333,1,235715,Karonga
8722612210289,,,6,927384,Republic of Malawi
8722612210291,-14.019624,33.68407,3,927964,Lilongwe District
8722612210291,,,8,927384,Republic of Malawi
8722612210293,-10.76218,34.12379,1,7839187,South Rukuru M1 Bridge
8722612210491,,,6,927384,Republic of Malawi
8722612210535,-11.85428,33.60778,3,925496,Mzimba District
8722612310011,,,8,927384,Republic of Malawi
8722612310011,-13.9833333,33.7833333,1,927967,Lilongwe
8722612310012,-13.9833333,33.7833333,1,927967,Lilongwe
8722612310019,-15.80223,35.01551,1,7839272,Medical College
8722612310019,-13.9833333,33.7833333,1,927967,Lilongwe
8722612310019,-15.786823,35.013868,1,931755,Blantyre
8722612310024,-15.786823,35.013868,1,931755,Blantyre
8722612310024,-11.465557,34.02071,1,925475,Mzuzu
8722612310024,-15.679053,34.974014,1,931037,Chileka International Airport
8722612310024,-13.789378,33.781,1,6297121,Lilongwe International Airport
8722612310024,-11,34,4,924591,Northern Region
8722612310024,-15.5,35,4,923817,Southern Region
8722612310024,,,6,927384,Republic of Malawi
8722612310029,-13.983333,33.783333,1,927967,Lilongwe
8722612310033,-14.019624,33.68407,3,927964,Lilongwe District
8722612310040,,,6,927384,Republic of Malawi
8722612310043,-11.465557,34.02071,1,925475,Mzuzu
8722612310043,-13.033333,33.483333,1,928534,Kasungu
8722612310043,-13.983333,33.783333,1,927967,Lilongwe
8722612310043,-14.466667,35.266667,1,927246,Mangochi
8722612310043,-15.385957,35.318801,1,923295,Zomba
8722612310043,-15.786823,35.013868,1,931755,Blantyre
8722612310043,-14.233333,33.666667,1,930449,Chitedze
8722612310043,,,6,927384,Republic of Malawi
8722612310052,,,6,927384,Republic of Malawi
8722612310052,-15.048394,35.059102,3,1105840,Balaka District
8722612310052,-14.945831,35.573667,3,927642,Machinga District
8722612310052,-14.392955,35.346577,3,927245,Mangochi District
8722612310052,-16.75,35.1666667,3,924567,Nsanje District
8722612310052,-13.719594,34.401842,3,924053,Salima District
8722612310056,-13.983333,33.783333,1,927967,Lilongwe
8722612310060,-16.025439,35.504015,1,925789,Mulanje
8722612310060,-15.166667,35.516667,1,926080,Mposa
8722612310060,-15.266667,35.366667,1,927372,Malemia
8722612310060,-16.166667,35.166667,1,927403,Malamulo Mission
8722612310060,-15.806351,35.650673,1,924206,Phalombe
8722612310060,-15.224399,34.890285,1,924202,Phalula
8722612310060,-15.353901,34.947025,1,927029,Matope Mission
8722612310060,-16.916667,35.166667,1,931242,Chididi Mission
8722612310060,-14.033333,33.7,1,927979,Likuni
8722612310060,-14.166667,33.633333,1,927332,Malingunde Mission
8722612310060,-13.883333,33.75,1,929930,Dzenza Mission
8722612310060,-14.35,34.433333,1,931801,Bembeke Mission
8722612310060,-14.40846,34.39902,1,7839242,Mlanda
8722612310060,-14.233333,34.333333,1,928856,Kanyama
8722612310060,-13.766667,33,1,927787,Ludzi Mission
8722612310060,-12.566667,33.516667,1,924746,Nkhamenya
8722612310060,-12.85,33.51667,2,926224,Mpasazi
8722612310060,-14.019624,33.68407,3,927964,Lilongwe District
8722612310060,-15.048394,35.059102,3,1105840,Balaka District
8722612310060,-14.945831,35.573667,3,927642,Machinga District
8722612310060,-16.75,35.166667,3,924567,Nsanje District
8722612310060,-15.430074,35.418291,3,923292,Zomba District
8722612310060,-14.75,34.75,3,925072,Ntcheu District
8722612310060,-11.854277,33.607776,3,925496,Mzimba District
8722612310060,-14.392955,35.346577,3,927245,Mangochi District
8722612310060,-11.183333,33.883333,1,929883,Enukweni
8722612310060,-13.600977,33.823778,3,929975,Dowa District
8722612310060,-14.262731,34.18559,3,930023,Dedza District
8722612310060,-16.105828,35.150601,3,930283,Thyolo District
8722612310060,-13.762298,33.079984,3,926745,Mchinji District
8722612310060,-13,33.416667,3,928531,Kasungu District
8722612310060,-15.666667,35.666667,3,1105842,Phalombe District
8722612310062,-11.833333,34.166667,1,930727,Chintheche
8722612310062,-12.09267,34.04792,1,7839186,Tukombo
8722612310062,-12.483333,34.1,1,924453,Nthunga
8722612310062,-13.216667,34.316667,1,923324,Zidyana
8722612310062,-13.3,34.116667,1,925603,Mwansanbo
8722612310062,-13.5,34,4,931597,Central Region
8722612310062,-13.719594,34.401842,3,924053,Salima District
8722612310062,-11.65304,34.053218,3,924730,Nkhata Bay District
8722612310062,-12.804172,34.082977,3,924703,Nkhotakota District
8722612310062,-13.295737,33.907981,3,924490,Ntchisi District
8722612310062,-13.600977,33.823778,3,929975,Dowa District
8722612310074,,,6,927384,Republic of Malawi
8722612310074,-13.5,34,4,931597,Central Region
8722612310074,-15.5,35,4,923817,Southern Region
8722612310074,-11,34,4,924591,Northern Region
8722612310074,-15.786823,35.013868,1,931755,Blantyre
8722612310080,-13.295737,33.907981,3,924490,Ntchisi District
8722612310080,-13.316667,34.05,1,924489,Ntchisi Forest Reserve
8722612310080,-12.9,34.1,1,924702,Nkhota Kota Game Reserve
8722612310080,-11.65304,34.053218,3,924730,Nkhata Bay District
8722612310080,-12.804172,34.082977,3,924703,Nkhotakota District
8722612310080,-13.133333,34.3,5,931300,Chia Lagoon
8722612310083,,,6,927384,Republic of Malawi
8722612310096,-15.934892,35.629094,5,925786,Mulanje Mountains
8722612310096,-15.6666667,35.6666667,3,1105842,Phalombe District
8722612310096,-15.934395,35.499904,3,925788,Mulanje District
8722612310106,,,8,927384,Republic of Malawi
8722612310182,-14.019624,33.68407,3,927964,Lilongwe District
8722612410004,,,8,927384,Republic of Malawi
8722612410004,-11.46555674,34.02070999,1,925475,Mzuzu
8722612410004,-15.786823,35.013868,1,931755,Blantyre
